ID,Site,Latitude_WGS84,Longitude_WGS84,Ecoregion_Level_3,MAP,MAT,Elevation_ft,Cumulative_Precip,Precip_since_monitor,Date_Seeded,Date_Monitored,Treatment,Sand_Category,Clay_Category,Relative_Seed_Mix,Plot,Seeded_Sps_Fx_Grp,Density,Height,Source
11556,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Warm,7,warm season grass,6,40,Seeded
11557,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Cool,19,perennial forb,6,30,Seeded
11561,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Cool,19,cool season grass,5,70,Seeded
11562,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Warm,22,warm season grass,5,35,Seeded
11570,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Cool,19,cool season grass,4,150,Seeded
11573,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Warm,36,warm season grass,4,40,Seeded
11579,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Cool,14,unknown,3,120,Seeded
11582,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Cool,25,unknown,3,80,Seeded
11584,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Warm,16,warm season grass,3,60,Seeded
11586,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Cool,14,perennial forb,3,30,Seeded
11588,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Cool,2,perennial forb,3,20,Seeded
11597,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Cool,14,cool season grass,2,100,Seeded
11598,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Warm,16,warm season grass,2,60,Seeded
11601,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Warm,22,warm season grass,2,30,Seeded
11621,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Cool,19,cool season grass,1,100,Seeded
11623,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Cool,25,cool season grass,1,100,Seeded
11628,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Warm,16,unknown,1,60,Seeded
11633,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Warm,36,cool season grass,1,40,Seeded
11638,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Warm,22,unknown,1,35,Seeded
11639,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Cool,25,perennial forb,1,30,Seeded
11643,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Warm,22,warm season grass,1,20,Seeded
11644,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,336.5,133.5,7/18/2018,4/24/2019,Pits,low,high,Warm,22,warm season grass,1,20,Seeded
12632,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,16,NA,350,12,Invasive
12635,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,36,NA,200,20,Invasive
12636,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,7,NA,150,20,Invasive
12637,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,22,NA,150,10,Invasive
12639,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,25,NA,100,5,Invasive
12640,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,2,NA,75,40,Invasive
12642,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,2,NA,60,50,Invasive
12651,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,22,NA,30,15,Invasive
12655,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,36,NA,20,30,Invasive
12656,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,19,NA,20,20,Invasive
12657,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,25,NA,20,20,Invasive
12658,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,14,NA,20,5,Invasive
12659,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,19,NA,20,5,Invasive
12660,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,14,cool season grass,18,150,Seeded
12662,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,2,cool season grass,17,170,Seeded
12665,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,2,cool season grass,13,170,Seeded
12666,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,19,cool season grass,13,130,Seeded
12668,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,14,NA,13,20,Invasive
12673,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,16,NA,10,20,Invasive
12674,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,7,NA,10,15,Invasive
12685,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,25,cool season grass,5,160,Seeded
12691,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,22,warm season grass,5,20,Seeded
12694,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,19,cool season grass,4,120,Seeded
12699,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,36,warm season grass,4,30,Seeded
12701,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,7,unknown,4,30,Seeded
12704,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,25,cool season grass,3,110,Seeded
12705,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,14,perennial forb,3,100,Seeded
12712,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,16,warm season grass,3,30,Seeded
12714,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,2,perennial forb,3,20,Seeded
12718,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,19,perennial forb,3,10,Seeded
12722,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,14,cool season grass,2,100,Seeded
12725,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,16,warm season grass,2,70,Seeded
12735,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,22,warm season grass,2,25,Seeded
12744,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,25,cool season grass,1,230,Seeded
12745,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,36,NA,1,200,Native_Recruited
12754,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,22,warm season grass,1,100,Seeded
12770,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,25,perennial forb,1,40,Seeded
12781,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,25,unknown,1,20,Seeded
12783,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Cool,2,perennial forb,1,15,Seeded
12790,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,372.2,35.7,7/18/2018,6/12/2019,Pits,low,high,Warm,22,warm season grass,1,10,Seeded
13402,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,701.73,329.63,7/18/2018,7/15/2020,Pits,low,high,Cool,25,cool season grass,7,250,Seeded
13403,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,701.73,329.63,7/18/2018,7/15/2020,Pits,low,high,Cool,14,cool season grass,6,180,Seeded
13404,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,701.73,329.63,7/18/2018,7/15/2020,Pits,low,high,Warm,7,warm season grass,4,20,Seeded
13405,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,701.73,329.63,7/18/2018,7/15/2020,Pits,low,high,Warm,36,warm season grass,3,30,Seeded
13406,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,701.73,329.63,7/18/2018,7/15/2020,Pits,low,high,Cool,2,cool season grass,2,100,Seeded
13411,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,701.73,329.63,7/18/2018,7/15/2020,Pits,low,high,Cool,19,cool season grass,1,130,Seeded
13412,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,701.73,329.63,7/18/2018,7/15/2020,Pits,low,high,Warm,22,warm season grass,1,120,Seeded
13413,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,701.73,329.63,7/18/2018,7/15/2020,Pits,low,high,Warm,16,warm season grass,1,80,Seeded
192,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,28.68399999,28.68399999,7/18/2018,8/3/2018,Seed Only,low,high,Warm,27,NA,30,4,Invasive
221,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,28.68399999,28.68399999,7/18/2018,8/3/2018,Seed Only,low,high,Warm,27,NA,1,6,Invasive
234,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,28.68399999,28.68399999,7/18/2018,8/3/2018,Seed Only,low,high,Cool,1,NA,0,0,empty
235,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,28.68399999,28.68399999,7/18/2018,8/3/2018,Seed Only,low,high,Warm,6,NA,0,0,empty
236,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,28.68399999,28.68399999,7/18/2018,8/3/2018,Seed Only,low,high,Cool,11,NA,0,0,empty
237,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,28.68399999,28.68399999,7/18/2018,8/3/2018,Seed Only,low,high,Warm,15,NA,0,0,empty
238,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,28.68399999,28.68399999,7/18/2018,8/3/2018,Seed Only,low,high,Cool,17,NA,0,0,empty
239,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,28.68399999,28.68399999,7/18/2018,8/3/2018,Seed Only,low,high,Cool,31,NA,0,0,empty
240,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,28.68399999,28.68399999,7/18/2018,8/3/2018,Seed Only,low,high,Warm,33,NA,0,0,empty
764,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,54.66799978,25.96799978,7/18/2018,8/16/2018,Seed Only,low,high,Cool,1,NA,0,0,empty
765,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,54.66799978,25.96799978,7/18/2018,8/16/2018,Seed Only,low,high,Warm,6,NA,0,0,empty
766,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,54.66799978,25.96799978,7/18/2018,8/16/2018,Seed Only,low,high,Cool,11,NA,0,0,empty
767,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,54.66799978,25.96799978,7/18/2018,8/16/2018,Seed Only,low,high,Warm,15,NA,0,0,empty
768,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,54.66799978,25.96799978,7/18/2018,8/16/2018,Seed Only,low,high,Cool,17,NA,0,0,empty
769,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,54.66799978,25.96799978,7/18/2018,8/16/2018,Seed Only,low,high,Warm,27,NA,0,0,empty
770,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,54.66799978,25.96799978,7/18/2018,8/16/2018,Seed Only,low,high,Cool,31,NA,0,0,empty
771,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,54.66799978,25.96799978,7/18/2018,8/16/2018,Seed Only,low,high,Warm,33,NA,0,0,empty
1241,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Warm,6,NA,31,1,Invasive
1243,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Cool,1,NA,28,1,Invasive
1252,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Cool,31,NA,20,2,Invasive
1266,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Warm,27,NA,9,4,Invasive
1267,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Warm,15,NA,7,1,Invasive
1276,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Cool,17,NA,5,1,Invasive
1277,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Warm,33,NA,5,1,Invasive
1295,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Warm,27,unknown,2,22,Seeded
1320,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Warm,15,NA,1,21,Invasive
1323,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Warm,15,unknown,1,17,Seeded
1327,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Warm,27,NA,1,15,Invasive
1328,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Cool,31,NA,1,14,Invasive
1330,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Warm,6,NA,1,12,Invasive
1337,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Warm,15,NA,1,7,Invasive
1341,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Cool,31,NA,1,6,Invasive
1344,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Warm,27,NA,1,4,Invasive
1350,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Cool,17,NA,1,1,Invasive
1351,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,94.99099902,40.29099902,7/18/2018,8/30/2018,Seed Only,low,high,Cool,11,NA,0,0,empty
2597,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Cool,31,NA,20,5,Invasive
2606,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Cool,1,NA,15,1,Invasive
2609,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Warm,27,unknown,11,5,Seeded
2611,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Warm,27,NA,10,30,Invasive
2617,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Warm,6,NA,9,5,Invasive
2625,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Cool,11,NA,7,5,Invasive
2626,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Warm,15,NA,7,3,Invasive
2645,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Cool,31,NA,4,3,Invasive
2660,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Warm,27,unknown,2,55,Seeded
2682,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Cool,31,NA,2,5,Invasive
2685,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Cool,17,NA,2,2,Invasive
2704,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Warm,27,NA,1,30,Invasive
2707,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Warm,15,NA,1,21,Invasive
2714,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Warm,15,unknown,1,20,Seeded
2718,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Cool,31,NA,1,18,Invasive
2719,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Cool,11,NA,1,15,Invasive
2724,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Warm,6,NA,1,10,Invasive
2731,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Warm,15,NA,1,10,Invasive
2742,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Cool,17,unknown,1,5,Seeded
2744,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Warm,27,NA,1,5,Invasive
2746,Flying M Ranch,34.835766,-111.111596,Arizona/New Mexico Mountains,358.85,10.6,5226,107.0509991,12.1509991,7/18/2018,9/13/2018,Seed Only,low,high,Cool,31,NA,1,5,Invasive
